1	8
4	8
5	7
6	7
7	7
8	7
10	7
11	8
12	7
13	8
14	7
15	7
16	7
17	8
18	8
19	7
20	8
21	7
23	8
24	8
25	7
26	8
27	7
29	7
30	7
32	7
33	8
34	8
35	8
36	7
37	8
38	8
39	6
40	7
41	8
42	8
43	7
44	7
45	7
47	8
48	6
49	7
50	8
51	7
52	8
53	8
54	8
55	7
56	8
57	6
58	8
59	8
60	8
61	6
62	8
63	8
64	8
65	8
66	8
67	8
68	7
69	8
70	7
71	7
72	8
73	8
74	7
75	8
76	8
77	8
78	8
80	8
81	7
82	7
83	8
84	8
85	8
86	8
87	7
88	8
89	7
90	7
91	8
92	7
94	8
95	8
96	8
97	7
100	7
101	8
103	8
105	8
106	7
107	7
108	8
109	8
110	7
113	7
114	8
115	8
116	8
117	8
118	7
119	8
120	7
121	7
122	8
123	8
124	7
125	7
126	8
127	7
129	7
130	8
132	8
134	8
135	8
136	8
138	7
139	8
140	7
141	7
142	7
143	8
144	8
145	8
146	7
148	7
149	7
150	7
152	7
153	8
154	7
155	7
156	8
157	7
158	7
159	8
160	8
161	7
164	7
165	8
168	8
169	7
171	7
172	7
173	7
174	7
175	7
176	7
180	7
182	8
183	8
184	5
187	7
188	8
189	8
190	8
191	7
192	6
193	8
194	7
196	8
197	7
198	8
200	7
201	8
202	7
203	7
204	7
206	7
208	7
209	7
210	7
212	7
214	7
215	8
216	8
217	8
218	8
219	8
220	6
221	7
222	8
223	8
224	7
225	8
227	8
228	7
229	7
230	8
231	7
233	8
234	7
235	7
236	7
238	8
239	8
240	8
241	8
242	8
243	8
244	7
246	8
247	8
248	8
251	6
253	7
254	7
256	8
258	8
259	8
262	8
263	7
264	7
265	7
266	6
267	8
269	7
272	8
275	8
276	8
277	7
278	8
279	6
280	7
281	7
283	8
284	7
285	7
286	7
287	7
288	8
290	7
291	8
292	8
293	7
294	7
295	7
297	7
298	8
299	8
300	7
301	8
302	7
303	8
304	8
305	6
306	8
307	7
308	8
309	7
311	7
312	8
313	8
314	8
315	8
316	8
317	8
318	8
319	7
320	8
321	7
322	8
323	8
324	6
325	8
328	7
330	7
332	7
333	8
334	8
335	7
336	7
337	8
339	8
340	7
341	8
342	7
344	7
345	7
346	7
347	8
348	7
349	7
350	8
352	8
353	8
354	8
355	7
356	8
357	5
359	8
360	7
361	8
362	7
363	8
364	8
367	7
368	8
369	8
372	8
373	8
374	6
375	8
376	8
377	8
378	8
379	7
380	8
381	7
382	7
383	8
384	8
385	7
386	7
387	7
388	8
389	7
390	7
391	7
393	8
394	7
395	8
396	8
397	7
399	8
400	7
401	8
402	8
404	8
405	7
406	8
407	7
408	7
409	2
414	8
415	7
416	8
417	7
418	7
419	7
420	7
421	7
423	7
424	7
425	8
426	8
427	7
428	8
429	7
431	8
432	7
433	7
435	7
436	8
437	8
438	8
441	7
442	7
443	7
444	7
446	7
447	7
449	8
451	8
452	8
453	7
454	8
455	7
456	8
457	7
458	7
459	7
462	7
463	8
464	8
465	7
466	8
467	7
469	7
470	8
471	7
475	7
476	8
477	8
478	7
480	8
481	7
482	8
484	8
485	8
488	7
489	7
490	8
491	7
493	7
497	8
498	7
499	7
501	6
502	8
504	7
505	7
506	7
507	8
508	8
509	8
510	8
512	7
513	6
514	7
515	8
516	8
517	8
518	7
519	7
520	8
521	8
524	7
525	8
526	7
527	7
528	8
529	8
530	8
531	8
532	8
533	7
534	8
535	8
536	7
538	8
541	7
542	8
543	8
544	7
545	7
546	8
547	7
548	8
550	7
551	7
552	8
553	7
554	8
555	7
556	7
558	8
560	8
561	7
562	8
563	7
564	7
565	7
566	7
567	8
568	7
569	7
570	8
572	8
573	8
574	8
575	7
577	7
579	8
580	7
581	7
582	7
583	8
585	7
586	8
587	7
588	8
589	8
590	7
591	7
592	7
593	7
594	8
595	8
596	7
597	8
598	7
599	8
600	8
601	7
602	3
603	7
604	7
605	7
606	7
607	8
608	8
609	7
611	7
612	7
613	7
617	7
618	8
620	8
621	7
624	8
625	8
627	8
628	7
630	7
632	6
633	7
634	8
635	8
636	7
637	7
639	7
640	7
641	8
642	7
643	7
644	8
645	7
646	8
647	7
648	8
649	7
650	7
651	7
652	8
653	7
654	8
655	8
656	7
657	8
658	7
659	8
660	7
661	8
662	8
663	7
665	7
666	8
667	8
668	7
669	7
670	8
671	8
672	7
673	8
674	7
675	7
676	8
677	8
678	7
679	7
680	7
681	8
682	7
683	8
684	7
685	7
686	8
687	7
688	8
689	8
690	8
691	7
694	8
695	7
697	8
698	7
699	7
701	7
702	8
704	7
706	8
707	7
709	8
710	5
711	7
712	7
713	7
715	7
716	8
717	8
718	8
719	7
720	8
