7	7
14	7
16	7
18	8
19	7
20	8
30	7
35	8
36	7
47	8
48	6
52	8
65	8
66	8
67	8
68	7
71	7
72	8
74	7
87	7
89	7
90	7
103	8
106	7
116	8
121	7
126	8
127	7
132	8
134	8
140	7
142	7
144	8
145	8
154	7
155	7
160	8
161	7
164	7
168	8
174	7
180	7
187	7
188	8
191	7
196	8
202	7
216	8
217	8
233	8
241	8
244	7
247	8
258	8
263	7
281	7
283	8
284	7
297	7
299	8
302	7
306	8
309	7
311	7
314	8
315	8
319	7
323	8
324	6
330	7
333	8
335	7
345	7
349	7
356	8
362	7
378	8
379	7
382	7
395	8
397	7
408	7
416	8
418	7
419	7
421	7
424	7
426	8
427	7
428	8
438	8
441	7
449	8
465	7
470	8
480	8
485	8
498	7
507	8
515	8
517	8
520	8
521	8
524	7
528	8
541	7
551	7
554	8
566	7
567	8
570	8
573	8
582	7
590	7
592	7
603	7
606	7
633	7
635	8
640	7
642	7
647	7
650	7
652	8
653	7
654	8
656	7
661	8
665	7
666	8
670	8
672	7
682	7
683	8
687	7
689	8
690	8
697	8
699	7
702	8
707	7
717	8
721	7
728	8
729	7
742	8
748	8
753	7
757	7
758	4
759	8
761	8
762	8
769	6
772	7
777	8
782	7
786	7
795	8
797	8
800	7
812	8
819	8
829	7
830	8
832	8
836	8
837	8
842	7
844	8
853	8
854	7
859	8
861	8
867	8
873	8
881	6
882	8
884	7
893	7
898	7
901	8
906	7
912	8
915	8
919	7
927	8
928	8
941	8
944	5
949	7
964	7
969	8
973	7
978	8
981	7
986	8
