1	8
5	7
6	7
8	7
10	7
11	8
15	7
17	8
23	8
24	8
34	8
40	7
51	7
54	8
57	6
58	8
69	8
75	8
78	8
80	8
81	7
92	7
110	7
115	8
123	8
135	8
138	7
146	7
153	8
159	8
169	7
175	7
176	7
189	8
190	8
192	6
193	8
198	8
201	8
206	7
208	7
212	7
214	7
219	8
225	8
228	7
231	7
234	7
243	8
248	8
253	7
256	8
262	8
264	7
266	6
269	7
272	8
275	8
278	8
280	7
287	7
294	7
295	7
298	8
300	7
304	8
313	8
317	8
320	8
321	7
337	8
344	7
346	7
353	8
361	8
369	8
375	8
380	8
381	7
384	8
386	7
390	7
393	8
399	8
400	7
402	8
405	7
406	8
409	2
417	7
423	7
432	7
436	8
442	7
446	7
454	8
471	7
476	8
481	7
482	8
490	8
493	7
501	6
502	8
505	7
512	7
514	7
534	8
544	7
545	7
552	8
553	7
560	8
562	8
564	7
569	7
572	8
574	8
575	7
588	8
593	7
595	8
596	7
597	8
598	7
599	8
601	7
605	7
618	8
620	8
627	8
630	7
634	8
637	7
639	7
646	8
648	8
651	7
657	8
659	8
667	8
671	8
673	8
677	8
679	7
688	8
691	7
695	7
701	7
704	7
713	7
719	7
726	8
732	7
735	7
739	7
752	8
765	8
776	8
780	1
783	8
790	8
791	7
804	8
807	8
808	8
809	8
810	8
815	7
816	7
828	8
831	8
843	8
845	8
846	8
848	7
849	8
850	7
851	8
862	7
863	7
871	8
875	8
905	6
924	8
931	7
933	7
934	8
947	8
950	7
955	8
959	7
961	7
962	8
965	7
966	8
968	7
